question,c3_mean_minus_c0_mean,c3_std_minus_c0_std,c3_range_minus_c0_range,category_primary
Should Peter Griffin be an expert at the craft of brewing?,0.03547035043423852,0.004498542504996927,-0.01878445842337151,c0_wrong_to_correct
Should a finished website have lorem ipsum paragraphs?,0.0828760182014755,-0.1486169227199623,-0.3930126531131095,c0_correct
Should cactus soil always be damp?,-0.05071277183857248,0.0921308815418856,0.30554016878740586,c0_correct
Should oysters be avoided by people with ADHD?,0.031646392873902696,-0.009852197102835802,0.10784168461595733,c0_correct
Should spaghetti be slick when cooked?,0.08204782964761392,-0.10341224827261805,-0.2553358934794485,c0_correct
Should wool be hand washed only?,-0.01329008210646243,0.04414221310061378,0.19454974323959195,c0_wrong_to_wrong
Should you ask a neighbor for candy on New Year's Eve?,0.01718390584921703,0.027784763323332046,0.10607524197559837,c0_correct
Should you be skeptical of a 21 year old claiming to have a doctorate?,0.048709181308589033,-0.07853600370608596,-0.2227717802242064,c0_wrong_to_correct
Should you wrap a gift for a mother of a stillborn in stork wrapping paper?,0.0014664376756279296,-0.0017802814361773667,0.02968762030074068,c0_correct
Snowboarding is a rarity in Hilo?,-0.016903313729833225,-0.027909557572921212,-0.1639997046837307,c0_wrong_to_correct
Walt Disney dominated his amusement park peers at Academy Awards?,0.0022291998033302507,-0.01777638089743616,-0.15480724297207527,c0_wrong_to_wrong
Was  Godfrey of Bouillon an Islamaphobe?,-0.0324703032058169,0.00153388989184583,-0.07069789803043958,c0_wrong_to_wrong
Was 1941 Operation Barbarossa related to The Crusades?,-0.012233188683598795,-0.004548180969291382,0.2325615172370673,c0_wrong_to_wrong
Was 847 Pope Leo same iteration of his name as Ivan the Terrible?,-0.025797512556028024,0.038204267862936264,0.18543095819441469,c0_wrong_to_wrong
Was Achilles a direct descendent of Gaia?,-0.07083756435332533,0.09504746655390156,0.2800937273405797,c0_wrong_to_wrong
Was Al-Farabi a student of the Great Sheikh?,0.02388980190139256,0.013905248124405217,0.13500299268300475,c0_correct
Was Amy Winehouse a fan of Star Wars: Rogue One?,0.05902682423746841,-0.09464231119461779,-0.28392275008899504,c0_correct
Was Ariana Grande inspired by Imogen Heap?,-0.027266111502664003,0.09723188992731306,0.40406316555015787,c0_correct
Was Aristotle a member of the House of Lords?,0.07267188813216985,-0.025649266184358227,-0.1359799347318058,c0_correct
Was Bruce Lee absent from the 1964 University of Washington graduation ceremony?,0.10208581167595132,-0.1575066633102451,-0.443389434945184,c0_correct
Was Charlemagne's father instrumental in outcome of the Battle of Tours?,-0.05809542673681811,0.12347426266425032,0.5304301095747115,c0_correct
Was Charles Manson's body unwanted?,-0.05919930434670262,0.13345024704433692,0.4194398848082391,c0_correct
Was Dioskourides a lapidary?,0.0398136369563592,-0.04769327757875119,-0.1140644372713927,c0_correct
Was Donald Trump the target of Islamophobia?,0.024938540447826063,0.03216269833140714,0.24640254990437316,c0_wrong_to_correct
Was Edward II crucial to England's victory at Battle of Falkirk?,0.12685305691594506,-0.07024435278642674,-0.05522684240333442,c0_correct
Was Elizabeth II the Queen during the Persian Gulf War?,0.07125178754030681,-0.16907702570937289,-0.6693307093626886,c0_correct
Was Elmo an original muppet character on Sesame Street?,0.046232613653181764,-0.05330784406738476,-0.1071763974698906,c0_correct
Was England directly involved in the Arab-Israeli conflict?,0.022200089488030095,-0.052360771516364896,-0.28370239580162515,c0_wrong_to_correct
Was Florence a Theocracy during Italian Renaissance?,0.023189934673271684,-0.09103999450591524,-0.2939862376613308,c0_wrong_to_wrong
Was Great Recession the period of severest unemployment?,0.03519953005245435,-0.009054844985968175,0.08305887058968575,c0_correct
Was Harry Potter a better investment than The Matrix for Warner Bros.?,0.03176343096704237,-0.008126986356566251,0.2321477222790943,c0_correct
Was Harry Potter and the Philosopher's Stone popular during the great depression?,0.05025974714605441,-0.09163377702200047,-0.39699084561039066,c0_correct
Was Hundred Years' War a misnomer?,0.007323009269027403,0.0011158482413325677,-0.053978872808875145,c0_correct
Was Iggy Pop named after his father?,0.10522087122350277,-0.15477065223952702,-0.5137135529497947,c0_wrong_to_wrong
Was Jackson Pollock straight edge?,-0.022651797528032036,0.07715150029920584,0.4136888868412373,c0_correct
Was Jean Valjean imprisoned due to hunger?,-0.014755856157839475,0.051358605119799644,0.2113376346842588,c0_wrong_to_correct
Was John Lennon known to be a good friend to Sasha Obama?,-0.0655697291805325,0.06897061447813105,0.15697873321943945,c0_correct
Was Kane (wrestler) banned from WCW  headquarters city?,0.026474144758667717,-0.02607305604604762,-0.07244611172045845,c0_correct
Was King Kong (2005 film) the lead actress's biggest box office role?,0.04553322444136232,-0.012328834873824829,-0.02287753593601405,c0_wrong_to_correct
Was King Kong climbing at a higher altitude than Eiffel Tower visitors?,0.040197723347092706,-0.1178793236797856,-0.49591310034616054,c0_correct
Was Krishna skilled at using the bow?,0.15505568481881704,-0.10790022792917872,0.1412718456031128,c0_correct
Was Lorenzo de Medici's patronage of Da Vinci exclusive?,-0.023913825862777238,0.07007580998745148,0.2752642200663965,c0_correct
Was Los Angeles Memorial Sports Arena hypothetically inadequate for hosting Coachella?,0.024168721699136864,-0.06924119053585034,-0.14793667444358327,c0_correct
Was Mark Twain a struggling inventor?,0.037668456605212675,-0.06288752505593725,-0.11559195135023925,c0_correct
Was Mercedes-Benz associated with the Nazis?,0.0732421588678559,-0.13478015736176313,-0.430822435294153,c0_correct
Was Michael Crichton ever in danger of flunking out of Harvard as an undergraduate?,0.10611119156858462,-0.1718765169842697,-0.434777239933558,c0_correct
Was Moliere Queen Margot's ill fated lover?,0.08063504945334243,-0.08112497042598946,-0.11956348294107577,c0_correct
Was Nikola Tesla's home country involved in the American Civil War?,-0.015899423938201873,0.022130048026223176,0.06288277719234847,c0_correct
Was Noah associated with a dove?,0.08939342655986782,-0.212126666889606,-0.7130496097487529,c0_correct
Was Noah concerned with buoyancy?,0.035615634060778945,-0.00019796134854921377,0.21019074276194893,c0_correct
Was Pope Alexander VI's origin country least represented in papal history?,-0.02432809849358708,0.040556996266640805,0.09034246545482383,c0_correct
Was Raphael's paintings influenced by the country of Guam?,0.05867660023161536,-0.07962121037297512,-0.17666698837029193,c0_correct
Was Rumi's work serialized in a magazine?,0.03626284911957767,-0.07257482713787218,-0.3241557868519004,c0_correct
Was Saint Vincent and the Grenadines named by an Italian explorer?,-0.022578548522341535,0.015874381136187,0.06399733477202019,c0_wrong_to_wrong
Was San Antonio the site of a major battle in the 19th century?,0.0422239586396127,-0.134311625433659,-0.4058641326321779,c0_correct
Was Saudi Aramco started due to an assassination?,0.07552781963694277,-0.03678292506603209,0.1445656401542177,c0_wrong_to_correct
Was Snoop Dogg's debut studio album released on the weekend?,0.06730980268410025,-0.12964796086145458,-0.5183194335558454,c0_correct
Was Subway involved in a pedophilia scandal?,0.00628549498141362,0.03783928232648444,0.4289709910616316,c0_wrong_to_correct
Was Superhero fiction invented in the digital format?,-0.10754876007797654,0.12038033463210593,0.26053607949818547,c0_correct
Was The Great Gatsby inspired by the novel 1984?,0.17136277940982114,-0.11279886081983476,-0.239279333669144,c0_correct
Was The Jackson 5 bigger family band than The Isley Brothers?,-0.019882808353103076,-0.009985040619042568,-0.2564161052995143,c0_correct
Was The Little Prince's titular character allergic to flowers?,-0.0009999037700811897,-0.0019747407624396973,0.1031886339711855,c0_correct
Was Walt Disney able to email his illustrations to people living far away?,0.035398033168990706,-0.026292221581099562,-0.20097380315919222,c0_correct
Was Woodrow Wilson sandwiched between two presidents from the opposing party?,0.06910703707781796,-0.12159729940094724,-0.41714174015646444,c0_correct
Was a Tiny House ceiling out of Osama bin Laden's reach?,0.027531443499099306,-0.029292811276721592,0.056305807981791745,c0_correct
Was a USB flash drive used in The Godfather?,0.008487566635502874,-0.006592990813448191,-0.00446280525376852,c0_correct
Was disc jockey Jay Thomas enemies with Clayton Moore?,-0.005035977729819119,0.03226667426515928,0.07589952852851434,c0_correct
Was dynamite used during Middle Ages warfare?,0.0004518957758045117,0.0761359519927633,0.36207284731567235,c0_correct
Was ethanol beneficial to Jack Kerouac's health?,0.08518256607810903,-0.1501621904613589,-0.4034211294857084,c0_correct
Was hippie culture encouraged by the government in the Soviet Union?,-0.04521583054745648,0.07450123760861321,0.2940462747861252,c0_correct
Was milliner in Alice in Wonderland (1951 film) likely in need of succimer?,0.09235077690475757,-0.09132042872350767,-0.20148758891826657,c0_wrong_to_correct
Was proofreading Edgar Allan Poe works lucrative?,0.07484192914796872,-0.08529844475663723,-0.0728490930681045,c0_correct
Was ship that recovered Apollo 13 named after a World War II battle?,0.037786927503896006,-0.13342792463624129,-0.661490225721897,c0_correct
Was song of Roland protagonist friendly with group that had sagas?,0.002405463615266501,-0.06703352169879706,-0.26543350926249787,c0_correct
Was the 1980 presidential election won by a member of the Grand Old Party?,0.006320009554358741,-0.03173832862243327,-0.14861211793699625,c0_correct
Was the Eiffel tower used as a symbol of the French Revolution?,-0.0582352942088159,0.14758979242650888,0.47680833648351395,c0_correct
Was the Euro used in Prussia?,0.03593868878648698,-0.10817538075480126,-0.361581129712893,c0_correct
Was the Japanese street aesthetic once illuminated by noble gasses?,0.041465539431382314,-0.039024723292224395,0.06880991260824287,c0_correct
Was the Mentalist filmed in black and white?,0.04707656290111706,-0.0955721935863387,-0.29383919751932985,c0_correct
Was the Parc des Princes fully operational during June of 2020?,0.1544247926844683,-0.22255759794898716,-0.6038575605975256,c0_correct
Was the Treaty of Versailles settled over blueberry scones?,0.10399689245968513,-0.13449463918738108,-0.11535236170168583,c0_correct
Was the amount of spinach Popeye ate unhealthy?,0.01866948625274978,0.014239492160808637,0.22735548205372624,c0_wrong_to_wrong
Was the original James Bond actor born near the Washington Monument?,0.05574763113954295,-0.13728196569961912,-0.5123865506360527,c0_correct
Was the original Metroid groundbreaking for its polygons?,-0.01043542878042747,0.04545181873831808,0.18832707091610257,c0_correct
Was the sable depicted in Marvel comics anthropomorphic?,0.010331857526263533,0.014869158843111754,0.13448986234513594,c0_correct
Was the son of Tsar Nicholas a daredevil?,0.028226666736323347,-0.047034105330890835,-0.2091114426813787,c0_correct
Was the subject of Parsifal taken from British folklore?,0.055469083436234246,-0.04929820388972492,-0.10447435755935675,c0_wrong_to_correct
Was the tenth Amendment to the Constitution written using Pitman shorthand?,0.010447722950875815,-0.00437252308265168,-0.09554778757788873,c0_correct
Was there fear leading up to the year 2000?,0.06499607505351601,-0.07510403110475147,-0.05725928844301331,c0_correct
Were Depeche Mode heavily influenced by blues music?,0.051047335413960115,-0.06750894639323035,-0.1587296613017639,c0_correct
Were French people involved in the American Civil War?,0.08844953575207748,-0.2001592247202821,-0.6926654097418461,c0_correct
Were Greeks essential to crafting Egyptian Lighthouse of Alexandria?,0.08770368831265685,-0.023865567778211666,-0.06579637642704916,c0_wrong_to_correct
Were Jackson Pollock's parents not required to say The Pledge of Allegiance as children?,0.0925458728557077,-0.10409250185878875,-0.040390278323616524,c0_correct
Were all of Heracles's children present for his funeral pyre?,0.04779214935367726,-0.039922815559614175,-0.21432875494185133,c0_correct
Were all the materials to make a cannon known during the bronze age?,0.1551958758239278,-0.13604616632115996,-0.33001026557602586,c0_correct
Were any members of Canidae in Aesop's Fables?,0.0634562591022908,-0.1358836834889318,-0.3784389667263951,c0_correct
Were any of despised Pope Alexander VI's descendants canonized?,0.0886674337743818,-0.11956384020931107,-0.42239871934067674,c0_wrong_to_correct
Were gladiators associated with the Coloseum?,0.03932233015471365,-0.07757175666262746,-0.3207447715932936,c0_correct
Were muskets used in the Pacific War?,0.09665508946991341,-0.09062423235002484,-0.22786757741585628,c0_wrong_to_correct
Were paparazzi involved in the death of a member of the royal family?,0.009541436427244032,0.028506131441755733,0.14278177655534607,c0_wrong_to_correct
Were some people afraid of New Years Day coming in 1999?,0.06692748387871983,-0.08655128139794167,-0.15008693770849324,c0_wrong_to_correct
Were the Great Pyramids built by a theocratic government?,0.11646803748460632,-0.06307785298016319,-0.13338196533460267,c0_correct
Were the first missionaries required to attend mass on Sundays?,0.06045926297060111,-0.01967935248454189,0.03869036308915419,c0_correct
Were there fifty English kings throughout the Middle Ages?,0.14078314656813218,-0.0808210801731428,-0.0607730077583839,c0_correct
"Were there under 150,000 American troops in Vietnam in 1965?",-0.05722361116593322,0.09853077390609769,0.46518938838368806,c0_wrong_to_wrong
Were weather phenomena avoided when naming minor league baseball teams?,0.06651992699287801,-0.04199940482904316,-0.0763383688427367,c0_correct
"When the shuttle Columbia 11 landed, was it the season for Christmas carols?",-0.05896033418992541,0.13493775851179957,0.46783111431548574,c0_wrong_to_correct
"While viewing ""Scary Movie"" is the viewer likely to experience an increase in adrenaline?",0.07330610346328703,-0.06588619443669086,-0.13482960713609293,c0_correct
Will Chick-fil-A hypothetically refuse to sponsor a Pride parade?,0.014145207011648675,-0.030950894689086822,-0.11560694994249088,c0_correct
Will Chuck Norris be a nonagenarian by time next leap year after 2020 happens?,0.026995687172762795,-0.07373616643036707,-0.2942647813473718,c0_correct
Will Dustin Hoffman likely vote for Trump in 2020?,0.0946051363990742,-0.16409203465356606,-0.5121245997142468,c0_correct
Will Elijah Cummings cast a vote in the 2020 presidential election?,-0.03743385760045925,0.05225988255581146,0.12217657831135487,c0_correct
Will NY Stock Exchange closing bell be heard in Universal Music Group's headquarters?,0.13166072502639814,-0.05831857968416593,0.11287630797537229,c0_correct
Will Oasis cruise boat traverse the Lincoln Tunnel?,0.11166972473666803,-0.11948132243209904,-0.0699731248885036,c0_correct
Will The Exorcist stimulate limbic system?,0.03969952017647327,-0.01946331636730994,-0.011511137455499476,c0_correct
Will a 2 Euro coin float across the Red Sea?,0.09219678481927107,-0.11126643703152604,-0.2921953183982159,c0_correct
Will a Euro sink in water?,0.016562382469822334,-0.011722515439958753,-0.0759642718186776,c0_wrong_to_wrong
Will a Holstein cow and the Liberty Bell balance out a giant scale?,0.027257746818213913,-0.06005807527607443,-0.04866732921038741,c0_correct
Will parma ham be ready for New Year's if the pig is slaughtered in December?,0.03407222357253081,-0.03697043168982217,-0.0033861162927847355,c0_correct
Will the producer of Easy Rider become an octogenarian in 2021?,0.0030539635245698804,0.03022593021653204,0.19383515205388335,c0_correct
Will the small intenstine break down a cotton ball?,-0.013194296030931585,0.05080049432891935,0.13780038012542917,c0_correct
Will the torso be safe from blows to the largest and smallest bones in body?,0.08533279200907162,-0.07166464445157453,-0.0063474009880714055,c0_wrong_to_correct
Would Alexander Hamilton have known about koalas?,0.010261020933704956,-0.009796608903167858,-0.04987442520004637,c0_correct
Would Amy Winehouse's death have been prevented with Narcan?,-0.020041257604385132,0.005360369846228508,-0.022783620131033633,c0_correct
Would Arnold Schwarzenegger have a hard time picking up a red fox in 1967?,0.06876658997478813,-0.05439544978475405,-0.12151873514494482,c0_wrong_to_correct
Would Bandy be likely to become popular in Texas?,-0.03831108290418195,0.06761698767702315,0.09035477770550515,c0_correct
Would Brian Warner be a good singer for a soul music band?,0.013576475044095315,-0.003511895403288584,0.029990594384573632,c0_correct
Would Carolina Reaper decrease sales if added to all US salsa?,0.11884433782692727,-0.14645343441872594,-0.41170142584489033,c0_wrong_to_correct
Would Columbus have discovered Durian trees during his 1492 expedition?,-0.052767579106395734,0.13070178512838684,0.5370165658022349,c0_correct
Would Cuba Libre consumption help with insomnia?,0.04563160940185884,-0.05836026641587728,-0.17175573948799594,c0_correct
Would Dave Chappelle pray over a Quran?,-0.0019082445036782136,0.05364651359440617,0.3356559997484062,c0_correct
Would Donald Duck be allowed into most grocery stores?,0.15354449039092,-0.18289365364179785,-0.4686742284763288,c0_wrong_to_correct
Would Elon Musk be more likely to know about astrology than physics?,0.08899604504978809,-0.13398251890322233,-0.4175987216658611,c0_correct
Would Emma Roberts's Nancy Drew be considered a private investigator?,0.08752009001686223,-0.1683962143414735,-0.3392738470071872,c0_correct
Would Emmanuel Macron celebrate Cinco de Mayo?,-0.03745778790126175,0.04436446674981659,0.06315068782323408,c0_correct
Would Eye surgery on a fly be in vain?,-0.010493082653794783,0.018926488004149228,0.23173992951548716,c0_correct
Would Firefighters be included in a September 11th memorial?,0.043231693774987034,-0.04267641315079332,0.05135927641294291,c0_correct
Would Garfield like canid food?,-0.06797506522286556,0.07871999369094954,0.08074429074516243,c0_correct
Would Glen Beck and Stephen Colbert be likely to tour together?,-0.09410491243508345,0.08249731687486947,0.09400115032198453,c0_correct
Would Gomer Pyle salute a lieutenant?,0.05695914797786128,-0.08140080867194363,-0.2961463529352737,c0_wrong_to_correct
Would Goofy hypothetically enjoy Nylabone?,0.019841868115876182,-0.041434734817072244,-0.20564543755091746,c0_correct
Would Hapshetsut be considered a monarch?,-0.028401180469981635,0.04686817235732314,0.12603555446047554,c0_correct
Would ISIS agree with Al-Farabi's religious sect?,0.12969785993091665,-0.14344877900616182,-0.17563659755834193,c0_correct
Would Iris (mythology) and Hermes hypothetically struggle at a UPS job?,0.08726740147021383,-0.025157473531849883,0.018660386890173353,c0_correct
Would JPEG be a good format for saving an image of Da Vinci's Vitruvian Man?,0.1747524932799307,-0.13170466366795486,-0.07684675816995634,c0_correct
Would Jackie Chan have trouble communicating with a deaf person?,0.022765746985007995,-0.04347508319437701,-0.15601376184736604,c0_correct
Would Jesus understand the Easter Bunny?,-0.08097765674977608,0.1269929846489274,0.40078678205618257,c0_correct
Would Jimmy Vee be eligible to compete in the Paralympic Games?,-0.12139946616189634,0.04593795425892819,0.08048125666640615,c0_wrong_to_wrong
Would Kelly Clarkson's voice shake glass?,0.03302268006936793,-0.01173429407555271,0.028235785064254504,c0_wrong_to_correct
Would LeBron James hypothetically glance upwards at Yuri Gagarin?,-0.011501169868490257,0.056833563562972284,0.1237223792309502,c0_correct
Would Lee Sedol understand the complexities of the Sicilian Defence?,0.06765900929154556,-0.06584543138533107,-0.20206049823999084,c0_wrong_to_correct
Would Lord Voldemort have been barred from Hogwarts under his own rules?,0.04779590068898443,-0.05871864168749516,-0.274078511237939,c0_correct
Would Lord Voldemort hypothetically be an effective fighter after Final Fantasy silence is cast?,0.03385283372382775,-0.07320234162074538,-0.20256233708166738,c0_correct
Would Methuselah hypothetically hold a record in the Common Era?,0.07147153097245884,-0.05675020300491712,0.14888702664892328,c0_wrong_to_correct
Would Michael J Fox qualify for the Army Rangers?,0.0777686579404423,-0.045865461163456245,0.09815210523067397,c0_correct
Would Michael Phelps be good at pearl hunting?,0.06600964474029236,-0.0801587152785832,-0.04788568344560429,c0_wrong_to_correct
Would Mickey Mouse blend in with the American flag?,0.04597967130681735,-0.05752257137720168,-0.0651511261930342,c0_correct
Would Nancy Pelosi have hypothetically been on same side as Gerald Ford?,-0.023363800784342303,0.043100316627802504,0.18701879481175654,c0_correct
Would Paul Bunyan hypothetically be a poor choice for an urban planner?,0.003628783512690803,0.015521663786491835,-0.01201788083256361,c0_correct
Would Persephone be a good consultant to a landscape architect?,-0.07345438994805997,0.13995227795324594,0.44308175394290295,c0_wrong_to_correct
Would Phineas and Ferb enjoy winter?,0.06165253355076927,-0.04479697532022131,0.008982025006820105,c0_wrong_to_correct
Would Quiet from Metal Gear be a poor hypothetical choice for lecturer at Haub?,0.04815776844121944,-0.10014061120621984,-0.1320030574133616,c0_wrong_to_correct
Would Rime of the Ancient Mariner make a good sonnet?,-0.010204732474988099,0.028007696761367648,0.08343237530464098,c0_correct
Would Robert Wadlow tower over a German Shepherd?,-0.01240346924909752,0.029368057909356343,0.09491772048109381,c0_correct
Would Sophist's have hypothetically made good lawyers?,-0.07100973284110135,0.06198841311060735,0.07642209020613289,c0_correct
Would Stephen King fans be likely to own an image of a clown?,-0.037668957632333466,0.02714226026617733,-0.030459364712200565,c0_correct
Would Tony Stark be considered a polymath?,0.06963144360269369,-0.09452586670326546,-0.16024501664496904,c0_correct
Would United States Air Force consider Return of the Jedi's Han Solo bad hypothetical candidate?,0.20243218508094407,-0.20855990130998298,-0.5111808346113242,c0_wrong_to_wrong
Would WWF be angrier if you killed koala instead of black swan?,-0.010658762225544738,-0.005446481288977012,-0.0428878721863164,c0_wrong_to_correct
Would Woodrow Wilson support Plessy v. Ferguson decision?,-0.009122441991390784,0.04008835119211246,0.09333888877276664,c0_wrong_to_correct
Would a 75 degree Fahrenheit day be unusual on the Antarctic Peninsula? ,0.021259061502141963,-0.0076870794794124675,0.06127199420219165,c0_wrong_to_correct
Would a Beaver's teeth rival that of a Smilodon?,0.11403476583702599,-0.08765567641746697,0.0286649917540307,c0_correct
Would a Bengal cat be afraid of catching a fish?,0.11164113366163353,-0.06507230320487506,0.051877686118298794,c0_correct
Would a Common warthog starve in a greenhouse?,0.05738006454859157,-0.06791439117525391,-0.17578332657073137,c0_correct
Would a Dolce & Gabbana suit wearer be shunned by their Amish cousins?,0.0767345355518938,-0.09175943459720062,-0.21528602724685164,c0_wrong_to_correct
Would a Durian be dangerous if it fell on your head?,-0.03283715409828314,0.074947494764006,0.30918703728487196,c0_correct
Would a Germaphobia be able to participate in Judo?,-0.060870843410182895,0.07616586557579044,0.269330214198813,c0_correct
Would a Gray Whale fit easily in an above ground pool?,-0.008410724518167156,0.026802097880313208,0.09635271429757986,c0_correct
Would a Rockette look odd with a moustache? ,0.13749636843929092,-0.13764156624930493,-0.27413139669818065,c0_wrong_to_correct
Would a TMNT coloring book have pizza in it?,-0.0008151691990992971,0.03994518170245459,0.32523303123687963,c0_correct
Would a birdwatcher pursue their hobby at a Philadelphia Eagles game?,-0.04061936286007073,0.041512265165634415,-0.030310212149320392,c0_correct
Would a blooming onion be possible with a shallot?,0.11420447761450458,-0.14905202700335518,-0.30963298832758956,c0_correct
Would a body builder prefer an elk burger over a beef burger?,0.17452035893022944,-0.15283851267093934,-0.4532401485650358,c0_wrong_to_correct
Would a bodybuilder choose maize over chicken breast for dinner?,0.022481773331359034,-0.08486146146681074,-0.34750164746699064,c0_correct
Would a cattle farmer be useful to a drum maker?,0.05786374248692072,-0.028296690405283903,0.11072488052498197,c0_wrong_to_correct
Would a cauliflower farmer prosper at a latitude of 75° N?,-0.10049034641604371,0.0924943594008579,0.17410990948229388,c0_correct
Would a compass attuned to Earth's magnetic field be a bad gift for a Christmas elf??,0.15149573915444203,-0.18972572440315458,-0.4999758255442178,c0_wrong_to_correct
Would a crocodile survive longer in Great Salt Lake than alligator?,-0.09607531723980889,0.16771535927504896,0.5287728249086044,c0_correct
Would a dog easily notice ammonia?,0.03993100960082652,-0.05350763925602581,-0.13208588741176175,c0_correct
Would a dog respond to bell before Grey seal?,-0.03217093251512082,0.06556712219739394,0.09339780338349701,c0_wrong_to_wrong
Would a fungal life-form be threatened by a pigment from copper?,-0.034373285204336246,0.06677823540601387,0.2693974655982263,c0_correct
Would a geographer use biochemistry in their work?,0.04633972640319206,-0.08047460072715504,-0.2591202023997201,c0_correct
Would a hedgehog avoid animals without a spinal cord?,0.007996108644634403,-0.05640518743843684,-0.23335153741188042,c0_correct
Would a honey badger's dentures be different from a wolverine's?,0.1832935261930697,-0.14573796616063037,-0.044823045506339976,c0_correct
Would a house full of aloe vera hypothetically be ideal for Unsinkable Sam?,0.05778342377057144,-0.06214211829117533,-0.03855247433472653,c0_correct
Would a human following a hyena diet be unwelcome at a vegan festival?,-0.017602025776186414,0.003387062782280348,-0.017246022774017433,c0_correct
Would a hypothetical Yeti be towered over by Andre the Giant?,0.042677488147691234,-0.03350302481083267,-0.0831778349844925,c0_wrong_to_correct
Would a kaffir lime be a good ingredient for making a candle?,-0.046378200576484785,0.03519871606642694,0.18509098501148546,c0_wrong_to_wrong
Would a kindergarten teacher make a lesson of the New Testament?,-0.05193141156860348,0.06304820396033503,0.053363912948223624,c0_correct
Would a loudspeaker be useful for most Gallaudet students?,0.029109764367037605,-0.05960437018263143,-0.15677594412025075,c0_correct
Would a model be appropriate to star in a LA Femme Nikita remake?,0.0222850051098904,0.008536848986500506,0.11522175415800073,c0_correct
Would a model be likely to frequently enjoy the menu at Cookout?,0.03999574605886491,-0.028716902743961187,0.06579709898511765,c0_correct
Would a modern central processing unit circuit chip fit on a housekey?,-0.026904677565613988,0.05349153440517021,0.11422970496253992,c0_correct
Would a monkey outlive a human being on average?,0.03657259160251347,0.009430173671199027,0.2420799759494484,c0_correct
Would a moose hypothetically be too much for a minotaur to devour whole?,0.08022151458075455,-0.08845463788851576,-0.24289455239275404,c0_wrong_to_wrong
Would a nickel fit inside a koala pouch?,0.01884588930538822,-0.05171287257683632,-0.16720784770071817,c0_wrong_to_correct
Would a pacifist be opposed to hunting?,-0.00678074219229019,0.03459541260575913,0.27922906059062536,c0_wrong_to_wrong
Would a packed Wembley stadium be likely to have a descendant of the Mongols inside?,0.06864902086254965,-0.07985201225113767,-0.1351792212552535,c0_correct
Would a pear sink in water?,0.014505480736922927,-0.02745953855843275,-0.07032473175060028,c0_correct
Would a person with Anorexia nervosa be more likely to break a bone than a regular person?,0.0482335037962629,-0.11711861063468004,-0.4433068812472628,c0_correct
Would a psychic who admits to hot reading be trustworthy?,0.040844871845217345,-0.08283030434217409,-0.25675853407888927,c0_correct
Would a recruit for the United States Marine Corps be turned away for self harm?,-0.043498325561933004,0.10423264888272059,0.3772038127992169,c0_correct
Would a responsible bartender make a drink for Millie Bobby Brown?,0.028604720219310154,-0.018763084046666823,0.030204779040309937,c0_correct
Would a sesame seed be mistaken for a wood frog egg?,0.08397373647911555,-0.1364255839389181,-0.4026417673135797,c0_correct
Would a silicon shortage be bad for Intel's sales?,0.04390782087701883,-0.07292340405474668,-0.20116214772039553,c0_correct
Would a snakebite hypothetically be a threat to T-1000?,0.03856356774986125,-0.08377616150853125,-0.43486810241508267,c0_correct
Would a sofer be a bad job for a vegan?,-0.046376654798846006,0.08363701692424969,0.26356281977799967,c0_wrong_to_correct
Would a spider wasp be more effective than a bullet ant to stop a criminal?,-0.0221186649651961,-0.022046741179083118,-0.17876034741222313,c0_correct
Would a thesis paper be unusual to assign to kindergartners? ,-0.0817153765640739,0.16136420340898944,0.48266849650100996,c0_correct
Would a tool used for Martin Luther's Reformation opening salvo aid in a crucifixion?,-0.0023746271967695076,-0.013117438031936796,0.20951388945492533,c0_wrong_to_wrong
Would a triples tandem bike support Apollo 15 crew?,0.11763743864203602,-0.10140189311834877,-0.24533019797444056,c0_wrong_to_correct
Would a vegan eat a traditional Paella dish?,-0.03031973074390193,0.08039524335665915,0.20783864321576428,c0_correct
Would a veteran of the Phillippine-American War come home craving SPAM?,0.05883617514916328,-0.02270627053125618,0.013727939298498248,c0_correct
Would a viewer of Monday Night Football be able to catch WWE Raw during commercial breaks?,0.019693632638722813,0.007113561996192758,0.10060624915489869,c0_correct
Would a week be enough time to watch every episode of Ugly Betty?,0.055860570216525574,-0.09546451929515055,-0.2998254099372104,c0_wrong_to_wrong
Would an Alfa Romeo vehicle fit inside a barn?,-0.004677497587960988,0.026173142090158974,0.0744469189841912,c0_correct
Would an Olympic athlete be tired out after running a mile?,0.08855284991444401,-0.05550160217044511,0.03852264720549514,c0_wrong_to_correct
Would an Orthodox Presbyterian object to 1700s judge's attire?,0.1149568080607144,-0.04373478619439258,0.016048956960060368,c0_wrong_to_correct
Would an anxious person benefit from receiving courage from the Wizard of Oz?,0.08888113785207119,-0.16185566124036693,-0.5460370521911777,c0_correct
Would an art dealer prize a print of a Van Goh? ,0.06493715481633588,-0.09185973582920776,-0.3004434566519716,c0_wrong_to_correct
Would an environmentalist advocate for preventing domestic canine reproduction?,0.1153041784371509,-0.12115434873817409,-0.18691029830999928,c0_correct
Would an ethics professor teach a class on Cezanne?,0.02514616035334294,0.0011724392885417712,0.12162574206252397,c0_correct
Would an explosion at a gunpowder storage facility result in a supersonic shock wave?,0.040625931975168283,-0.014974734926632344,0.19964601231731904,c0_correct
Would an oil painter avoid reds from scale insects that live on a cactus?,0.08896335460845972,-0.05797811089862365,0.04859474416615961,c0_wrong_to_correct
